InventoryID,ProductID,QuantityChange,ChangeType,ChangeDate
1157,106,10,Adjustment,2024-02-12 09:42:00
1158,105,-30,Damage,2023-11-09 22:30:00
1159,104,37,Adjustment,2023-06-13 18:34:00
1160,103,8,Adjustment,2023-02-12 03:56:00
1161,107,23,Adjustment,2023-03-12 07:45:00
1162,103,10,Purchase,2023-03-09 23:49:00
1163,108,-33,Damage,2023-01-31 00:08:00
1164,108,-46,Return,2023-11-27 08:12:00
1165,103,19,Purchase,2023-03-13 22:50:00
1166,106,-27,Return,2023-04-08 08:29:00
1167,105,30,Adjustment,2023-08-21 14:46:00
1168,104,44,Purchase,2023-06-24 10:36:00
1169,109,-27,Return,2023-01-21 04:36:00
1170,101,27,Purchase,2023-06-27 19:41:00
1171,106,-9,Damage,2023-08-24 04:49:00
1172,110,-23,Return,2023-06-18 19:56:00
1173,109,42,Adjustment,2024-02-15 19:43:00
1174,101,47,Purchase,2023-03-16 14:48:00
1175,106,38,Adjustment,2023-12-16 23:50:00
1176,106,10,Adjustment,2024-02-18 03:19:00
1177,109,-44,Damage,2023-07-25 03:27:00
1178,110,-22,Return,2023-07-06 13:40:00
1179,106,20,Purchase,2023-12-28 20:43:00
1180,110,50,Purchase,2024-02-07 19:11:00
1181,108,41,Adjustment,2023-09-05 01:52:00
1182,105,-39,Return,2023-05-20 03:21:00
1183,108,1,Purchase,2023-03-09 10:59:00
1184,110,22,Adjustment,2023-05-06 23:02:00
1185,101,6,Purchase,2023-10-11 11:58:00
1186,106,-30,Return,2023-04-23 22:55:00
1187,101,-7,Return,2023-09-13 12:37:00
1188,104,-36,Return,2023-11-28 09:17:00
1189,102,-1,Damage,2023-01-26 08:09:00
1190,102,39,Purchase,2023-10-30 03:31:00
1191,103,-2,Damage,2023-08-27 13:44:00
1192,103,10,Purchase,2023-05-11 14:21:00
1193,105,-14,Damage,2023-07-09 02:18:00
1194,102,-11,Return,2023-08-23 07:18:00
1195,110,-25,Return,2023-02-08 13:42:00
1196,108,10,Adjustment,2023-09-18 11:43:00
1197,109,28,Adjustment,2023-12-11 06:01:00
1198,103,14,Purchase,2023-08-12 23:01:00
1199,101,-6,Damage,2023-06-21 21:19:00
1200,105,6,Purchase,2023-09-16 20:33:00
1201,105,-46,Return,2023-05-07 08:32:00
1202,109,39,Adjustment,2023-02-02 13:08:00
1203,102,4,Adjustment,2023-09-18 03:22:00
1204,101,-45,Damage,2023-03-04 05:50:00
1205,108,40,Purchase,2023-09-17 09:17:00
1206,102,4,Purchase,2023-10-13 08:49:00
1207,108,26,Adjustment,2023-04-16 21:23:00
1208,105,-27,Return,2023-08-24 21:47:00
1209,104,-17,Return,2023-04-17 07:43:00
1210,106,-9,Damage,2024-01-04 04:00:00
1211,102,-20,Damage,2023-08-13 22:53:00
1212,109,-7,Damage,2023-04-03 15:07:00
1213,102,-21,Return,2023-07-25 22:50:00
1214,105,-10,Damage,2023-07-21 02:17:00
1215,102,49,Purchase,2023-04-04 02:00:00
1216,109,-32,Return,2023-04-01 03:40:00
1217,109,-11,Return,2023-12-17 22:44:00
1218,109,15,Adjustment,2023-03-15 13:25:00
1219,107,-26,Return,2024-03-03 06:22:00
1220,105,10,Adjustment,2023-09-29 06:47:00
1221,102,22,Adjustment,2023-05-11 02:19:00
1222,106,-26,Damage,2023-03-09 19:27:00
1223,107,13,Purchase,2024-01-06 10:16:00
1224,109,21,Purchase,2023-04-29 06:29:00
1225,104,-6,Damage,2023-07-07 23:55:00
1226,105,47,Adjustment,2023-07-02 21:12:00
1227,107,-24,Return,2024-03-13 23:16:00
1228,106,-21,Return,2023-11-22 09:10:00
1229,101,10,Purchase,2023-04-09 07:32:00
1230,104,-24,Return,2023-03-10 11:05:00
1231,106,6,Purchase,2023-02-11 09:11:00
1232,105,17,Purchase,2023-10-01 14:17:00
1233,105,-7,Return,2023-10-21 18:36:00
1234,109,2,Purchase,2023-07-24 04:51:00
1235,110,48,Purchase,2023-02-26 11:44:00
1236,110,-50,Return,2023-10-28 22:22:00
1237,102,-15,Return,2023-07-18 10:20:00
1238,101,-23,Return,2023-08-04 07:28:00
1239,110,36,Adjustment,2023-03-25 05:14:00
1240,110,50,Purchase,2024-01-03 05:54:00
1241,101,-13,Damage,2023-09-15 11:08:00
1242,106,29,Adjustment,2023-03-31 15:19:00
1243,107,-15,Return,2023-02-08 16:31:00
1244,110,23,Adjustment,2023-10-30 16:40:00
1245,106,36,Purchase,2023-09-01 06:27:00
1246,101,-28,Damage,2023-12-25 21:24:00
1247,110,18,Purchase,2024-01-03 08:50:00
1248,109,-12,Damage,2023-03-28 21:35:00
1249,104,-9,Damage,2023-02-08 03:16:00
1250,107,17,Adjustment,2023-04-10 23:59:00
1251,105,44,Adjustment,2024-02-08 08:23:00
1252,109,-20,Return,2023-10-25 03:19:00
1253,107,-3,Damage,2023-08-18 11:46:00
1254,107,-38,Return,2023-04-17 07:26:00
1255,105,15,Adjustment,2023-03-07 19:21:00
1256,102,11,Purchase,2023-08-20 00:29:00
1257,105,-5,Return,2023-05-28 03:12:00
1258,101,-26,Return,2023-03-12 23:27:00
1259,105,48,Adjustment,2023-05-21 14:35:00
1260,101,-34,Damage,2023-12-29 05:57:00
1261,110,-12,Damage,2024-03-26 21:06:00
1262,101,-16,Return,2023-04-21 09:04:00
1263,106,-25,Return,2023-04-13 11:34:00
1264,101,29,Purchase,2023-06-07 23:36:00
1265,105,-35,Return,2023-12-09 21:19:00
1266,110,-40,Damage,2024-01-21 00:04:00
1267,109,40,Adjustment,2023-12-09 21:05:00
1268,102,38,Purchase,2023-10-27 14:22:00
1269,109,47,Adjustment,2023-03-21 11:03:00
1270,104,5,Adjustment,2023-03-12 20:12:00
1271,105,-38,Return,2023-11-15 01:46:00
1272,110,-29,Return,2023-05-25 18:57:00
1273,102,22,Adjustment,2024-03-20 17:55:00
1274,108,21,Purchase,2024-01-22 18:26:00
1275,110,-17,Damage,2023-10-27 07:46:00
1276,105,39,Purchase,2023-02-11 21:15:00
1277,109,28,Adjustment,2024-01-17 00:57:00
1278,106,-40,Damage,2024-02-25 10:58:00
1279,109,19,Adjustment,2024-03-18 18:35:00
1280,101,-1,Return,2023-09-18 02:04:00
1281,105,45,Adjustment,2024-03-06 23:03:00
1282,108,36,Adjustment,2024-03-20 00:59:00
1283,110,28,Adjustment,2023-03-08 09:47:00
1284,106,-32,Return,2023-03-23 15:57:00
1285,107,-13,Damage,2023-06-03 11:28:00
1286,109,23,Purchase,2023-08-04 13:58:00
1287,108,-47,Damage,2023-01-17 05:33:00
1288,106,13,Purchase,2023-01-16 12:52:00
1289,101,29,Adjustment,2024-03-06 19:29:00
1290,109,-39,Damage,2023-11-05 04:21:00
1291,101,38,Adjustment,2024-02-11 15:37:00
1292,109,11,Purchase,2023-05-24 05:58:00
1293,110,-38,Damage,2023-10-10 19:58:00
1294,104,-43,Damage,2023-07-03 07:04:00
1295,104,-30,Damage,2023-01-09 16:24:00
1296,101,-2,Damage,2023-07-22 13:09:00
1297,108,-45,Damage,2023-04-05 12:05:00
1298,109,3,Adjustment,2024-02-02 01:48:00
1299,108,30,Purchase,2024-02-17 15:18:00
1300,102,27,Adjustment,2024-01-29 04:37:00
1301,102,42,Purchase,2024-03-10 12:33:00
1302,106,-28,Return,2023-09-08 05:30:00
1303,107,15,Adjustment,2024-03-26 11:48:00
1304,104,6,Purchase,2023-01-31 19:14:00
1305,105,4,Adjustment,2023-07-04 23:18:00
1306,109,-20,Damage,2023-04-29 05:47:00
1307,107,7,Purchase,2023-06-03 07:55:00
1308,105,9,Adjustment,2023-05-23 23:31:00
1309,102,-13,Return,2024-03-10 22:27:00
1310,107,23,Purchase,2023-09-08 16:58:00
1311,104,-23,Return,2023-06-07 00:41:00
1312,101,-11,Damage,2024-01-11 04:38:00
1313,110,37,Adjustment,2024-02-21 09:43:00
1314,109,29,Adjustment,2023-07-25 05:07:00
1315,102,-2,Damage,2023-11-19 14:55:00
1316,106,-34,Return,2023-08-14 03:34:00
1317,109,-38,Damage,2024-01-02 13:06:00
1318,109,-27,Return,2024-01-10 23:45:00
1319,102,-25,Damage,2023-02-17 20:00:00
1320,109,-33,Damage,2023-05-16 16:07:00
1321,106,-34,Return,2023-01-12 13:03:00
1322,104,-37,Damage,2024-03-17 14:33:00
1323,109,5,Adjustment,2023-03-18 09:16:00
1324,109,-35,Return,2023-02-25 00:29:00
1325,109,-33,Return,2023-06-28 16:07:00
1326,105,-49,Return,2023-04-11 06:33:00
1327,104,-10,Return,2024-01-08 06:28:00
1328,103,-47,Damage,2024-03-17 17:23:00
1329,101,-41,Return,2024-03-01 15:49:00
1330,105,-18,Return,2023-09-29 15:05:00
1331,101,42,Purchase,2023-03-05 21:21:00
1332,104,42,Purchase,2023-11-20 08:45:00
1333,108,11,Purchase,2023-08-01 19:31:00
1334,103,30,Adjustment,2024-03-01 13:04:00
1335,109,29,Adjustment,2023-01-04 04:49:00
1336,102,-12,Return,2023-09-07 11:58:00
1337,106,-22,Return,2023-11-17 17:12:00
1338,108,-5,Return,2024-02-05 18:35:00
1339,102,22,Purchase,2023-04-16 10:53:00
1340,109,10,Purchase,2023-11-08 22:58:00
1341,107,-29,Return,2023-05-01 21:42:00
1342,103,35,Adjustment,2023-08-16 09:40:00
1343,106,41,Purchase,2023-05-21 10:41:00
1344,109,-28,Damage,2024-01-12 03:56:00
1345,103,-18,Return,2023-05-06 01:27:00
1346,104,-47,Damage,2024-01-03 19:35:00
1347,107,3,Purchase,2023-07-29 03:17:00
1348,105,-21,Return,2023-06-29 00:47:00
1349,101,-21,Damage,2023-09-04 23:45:00
1350,110,-17,Damage,2024-02-17 00:51:00
1351,101,-34,Return,2023-09-12 11:53:00
1352,109,32,Purchase,2023-06-27 05:25:00
1353,101,15,Purchase,2023-05-01 17:49:00
1354,105,-16,Return,2024-01-15 23:42:00
1355,109,-3,Damage,2024-03-19 19:22:00
1356,106,-18,Damage,2023-04-16 10:58:00
1357,104,-21,Return,2023-05-16 15:57:00
1358,102,-35,Damage,2023-05-27 02:46:00
1359,101,9,Adjustment,2023-06-30 02:25:00
1360,102,43,Purchase,2023-08-03 01:31:00
1361,105,-37,Damage,2023-03-09 03:34:00
1362,105,-30,Damage,2023-01-01 11:23:00
1363,107,28,Adjustment,2023-02-07 21:11:00
1364,102,26,Purchase,2023-07-23 03:27:00
1365,104,-38,Return,2023-02-28 04:03:00
1366,106,-40,Return,2023-04-04 12:00:00
1367,109,-16,Damage,2023-12-31 04:23:00
1368,104,28,Adjustment,2023-09-19 08:21:00
1369,102,-32,Return,2023-10-14 10:46:00
1370,106,35,Purchase,2023-02-08 23:45:00
1371,108,-4,Damage,2023-11-22 20:31:00
1372,104,-43,Return,2024-03-23 01:58:00
1373,102,19,Adjustment,2023-10-22 22:21:00
1374,105,-13,Damage,2023-07-01 01:05:00
1375,109,-31,Return,2023-03-31 10:34:00
1376,109,10,Purchase,2023-09-17 13:22:00
1377,107,-49,Damage,2023-12-19 12:01:00
1378,103,-47,Return,2023-08-04 00:18:00
1379,107,8,Adjustment,2023-12-19 08:05:00
1380,102,-6,Damage,2023-06-04 05:52:00
1381,108,-33,Damage,2023-04-29 18:52:00
1382,107,21,Adjustment,2023-07-25 06:38:00
1383,107,8,Purchase,2023-05-07 05:34:00
1384,108,29,Adjustment,2023-01-14 05:11:00
1385,107,2,Adjustment,2023-03-11 16:08:00
1386,104,28,Adjustment,2024-03-06 06:34:00
1387,107,15,Adjustment,2023-10-17 13:29:00
1388,106,-43,Damage,2023-11-13 10:43:00
1389,101,23,Adjustment,2024-02-04 19:05:00
1390,105,-1,Return,2024-02-13 19:05:00
1391,102,-46,Return,2023-05-23 22:15:00
1392,101,6,Purchase,2023-07-07 18:40:00
1393,104,-2,Damage,2023-08-09 06:54:00
1394,101,-4,Damage,2023-04-28 02:57:00
1395,109,-3,Damage,2024-03-13 20:02:00
1396,110,19,Adjustment,2023-07-23 04:09:00
1397,107,12,Adjustment,2023-05-12 07:07:00
1398,108,-10,Damage,2023-11-28 22:56:00
1399,107,-20,Damage,2023-05-28 06:24:00
1400,103,-35,Return,2023-10-05 14:52:00
1401,105,-22,Damage,2023-01-31 17:32:00
1402,107,18,Purchase,2023-01-20 05:37:00
1403,101,11,Purchase,2023-11-07 21:35:00
1404,106,-2,Damage,2023-06-12 09:19:00
1405,110,29,Purchase,2023-06-03 21:21:00
1406,108,28,Purchase,2024-01-07 17:41:00
1407,109,-21,Damage,2023-09-04 05:39:00
1408,110,-48,Damage,2023-04-25 15:47:00
1409,106,-12,Return,2023-07-27 13:12:00
1410,104,43,Adjustment,2023-01-13 00:20:00
1411,108,-8,Damage,2023-02-01 05:19:00
1412,106,11,Purchase,2024-02-01 19:38:00
1413,103,-35,Return,2023-01-19 00:29:00
1414,103,-1,Damage,2023-12-09 11:19:00
1415,108,-24,Damage,2023-09-28 08:42:00
1416,102,-41,Damage,2023-02-04 00:13:00
1417,106,-32,Damage,2023-07-18 07:29:00
1418,101,17,Adjustment,2023-10-12 03:59:00
1419,109,30,Adjustment,2023-11-22 20:15:00
1420,109,-34,Damage,2023-05-28 13:57:00
1421,108,-2,Damage,2024-01-26 15:08:00
1422,109,-34,Damage,2023-05-18 18:31:00
1423,103,29,Purchase,2023-10-30 11:30:00
1424,107,-15,Return,2023-09-24 14:17:00
1425,107,-34,Return,2023-05-16 12:26:00
1426,102,18,Adjustment,2024-03-14 09:59:00
1427,104,-35,Return,2023-07-31 07:32:00
1428,109,24,Adjustment,2023-04-18 14:13:00
1429,103,-39,Return,2023-02-19 11:22:00
1430,102,-44,Damage,2024-03-04 20:24:00
1431,105,-36,Damage,2023-12-13 18:00:00
1432,108,-29,Damage,2023-01-08 03:09:00
1433,101,-24,Damage,2023-08-26 17:30:00
1434,110,-46,Damage,2023-07-22 11:03:00
1435,104,-12,Return,2023-01-30 01:41:00
1436,101,7,Adjustment,2024-03-14 13:53:00
1437,105,-23,Return,2023-08-05 16:40:00
1438,102,-9,Return,2023-12-15 07:17:00
1439,103,4,Purchase,2023-04-06 00:26:00
1440,104,-3,Return,2024-03-06 14:29:00
1441,106,-1,Damage,2023-06-23 15:35:00
1442,105,-47,Return,2023-07-20 03:37:00
1443,101,3,Purchase,2023-01-19 03:40:00
1444,103,38,Adjustment,2023-02-03 08:15:00
1445,109,-16,Return,2023-10-12 17:17:00
1446,103,14,Purchase,2023-01-11 01:12:00
1447,101,-1,Return,2023-06-17 05:52:00
1448,108,27,Adjustment,2023-01-29 09:51:00
1449,106,23,Adjustment,2023-02-26 20:21:00
1450,104,-27,Return,2023-07-07 18:53:00
1451,102,36,Purchase,2023-07-12 17:27:00
1452,105,46,Purchase,2023-06-08 01:33:00
1453,109,43,Adjustment,2023-08-12 09:06:00
1454,103,25,Adjustment,2023-06-09 22:16:00
1455,105,-49,Return,2023-04-18 13:21:00
1456,101,24,Adjustment,2024-03-18 12:07:00
1457,101,43,Purchase,2023-01-12 17:52:00
1458,104,23,Adjustment,2023-07-10 11:40:00
1459,106,7,Adjustment,2023-11-08 21:11:00
1460,103,-33,Damage,2023-05-31 06:33:00
1461,110,3,Adjustment,2023-06-07 16:29:00
1462,110,8,Adjustment,2023-05-12 02:20:00
1463,106,28,Adjustment,2023-10-17 19:25:00
1464,103,-35,Damage,2023-08-04 00:13:00
1465,103,3,Purchase,2023-02-22 17:52:00
1466,101,-30,Return,2023-12-01 08:19:00
1467,106,29,Adjustment,2023-05-20 11:24:00
1468,109,-46,Return,2023-01-05 20:44:00
1469,102,-35,Return,2023-01-23 14:30:00
1470,106,-2,Return,2024-02-29 15:46:00
1471,110,-38,Damage,2023-11-07 08:44:00
1472,107,-25,Return,2023-04-05 03:32:00
1473,106,-40,Damage,2023-05-12 02:06:00
1474,106,28,Purchase,2023-11-21 18:25:00
1475,107,12,Adjustment,2023-01-14 18:03:00
1476,108,21,Adjustment,2023-08-04 03:13:00
1477,108,2,Adjustment,2024-01-12 02:15:00
1478,106,12,Purchase,2023-08-17 15:27:00
1479,103,-5,Return,2023-02-18 00:50:00
1480,103,-49,Damage,2024-01-27 13:01:00
1481,104,49,Purchase,2023-10-11 14:36:00
1482,105,-28,Return,2023-11-12 05:25:00
1483,109,-40,Return,2023-04-12 19:32:00
1484,101,39,Adjustment,2023-05-11 12:28:00
1485,105,8,Purchase,2024-03-03 03:39:00
1486,108,34,Adjustment,2023-11-17 21:37:00
1487,105,9,Purchase,2024-03-02 16:12:00
1488,102,-3,Damage,2024-03-05 16:36:00
1489,105,47,Purchase,2023-07-20 09:51:00
1490,103,41,Purchase,2023-03-27 03:20:00
1491,105,1,Adjustment,2024-03-26 14:05:00
1492,107,47,Adjustment,2023-03-13 14:26:00
1493,110,-34,Damage,2023-11-25 11:15:00
1494,109,-6,Damage,2023-04-16 15:08:00
1495,107,3,Purchase,2023-04-27 16:31:00
1496,110,-2,Damage,2023-04-19 07:15:00
1497,108,-44,Return,2023-05-27 05:03:00
1498,104,4,Adjustment,2023-04-17 23:15:00
1499,101,-25,Damage,2023-02-28 10:04:00
1500,106,-6,Damage,2023-05-27 04:58:00
1501,105,-37,Damage,2023-06-19 12:08:00
1502,108,13,Purchase,2024-01-01 19:40:00
1503,101,-41,Damage,2023-05-02 14:21:00
1504,109,-7,Return,2023-12-29 13:47:00
1505,105,-32,Damage,2023-08-12 17:09:00
1506,106,46,Adjustment,2023-03-28 09:03:00
1507,109,5,Purchase,2023-07-30 12:28:00
1508,108,38,Purchase,2023-04-27 00:16:00
1509,110,-36,Return,2023-07-28 19:14:00
1510,104,-7,Damage,2023-02-25 12:56:00
1511,104,39,Purchase,2023-10-29 07:18:00
1512,105,-14,Return,2023-04-28 10:42:00
1513,108,37,Adjustment,2024-02-26 18:10:00
1514,105,-35,Return,2023-12-14 05:50:00
1515,108,-5,Return,2023-10-23 20:59:00
1516,105,3,Purchase,2023-10-26 13:34:00
1517,109,-47,Damage,2023-09-25 15:20:00
1518,107,5,Adjustment,2023-07-04 16:16:00
1519,108,-49,Damage,2023-03-07 00:11:00
1520,103,-43,Return,2023-09-28 13:15:00
1521,106,-27,Return,2023-10-22 12:18:00
1522,108,40,Adjustment,2024-01-12 03:34:00
1523,107,-12,Return,2023-03-10 09:27:00
1524,110,5,Purchase,2024-01-13 05:39:00
1525,103,-9,Damage,2023-07-21 23:42:00
1526,103,-44,Damage,2024-03-26 15:23:00
1527,110,41,Purchase,2023-12-30 04:41:00
1528,106,34,Purchase,2023-03-07 13:38:00
1529,105,15,Purchase,2023-10-10 16:44:00
1530,104,-9,Damage,2023-11-04 17:14:00
1531,102,-10,Return,2023-07-26 10:51:00
1532,106,-23,Damage,2023-05-16 21:36:00
1533,105,27,Adjustment,2024-02-21 00:26:00
1534,105,-29,Return,2023-11-17 13:29:00
1535,103,-47,Damage,2023-12-31 09:28:00
1536,107,-8,Return,2023-08-20 07:07:00
1537,104,34,Purchase,2023-07-19 03:02:00
1538,102,30,Purchase,2023-04-10 07:37:00
1539,107,20,Purchase,2024-01-23 18:35:00
1540,110,50,Adjustment,2023-06-17 01:35:00
1541,104,14,Adjustment,2023-08-20 01:00:00
1542,104,-5,Damage,2023-05-31 07:54:00
1543,104,-19,Damage,2023-04-12 15:02:00
1544,106,24,Purchase,2024-03-26 09:30:00
1545,104,-9,Return,2023-10-30 14:49:00
1546,105,-32,Return,2023-11-03 17:08:00
1547,102,23,Adjustment,2023-09-05 14:47:00
1548,110,16,Adjustment,2023-01-13 19:49:00
1549,101,35,Adjustment,2023-01-23 03:46:00
1550,103,-8,Return,2023-01-07 18:11:00
1551,103,-37,Return,2023-03-17 16:49:00
1552,106,-50,Return,2023-09-15 04:10:00
1553,101,-9,Return,2024-02-04 13:51:00
1554,110,-47,Return,2023-07-05 13:42:00
1555,103,19,Adjustment,2023-11-27 19:37:00
1556,105,16,Purchase,2023-03-15 06:13:00
1557,107,-46,Damage,2024-02-20 17:55:00
1558,110,42,Purchase,2023-01-18 02:30:00
1559,103,33,Purchase,2023-01-22 22:40:00
1560,101,37,Purchase,2023-05-26 20:41:00
1561,103,22,Purchase,2023-02-16 09:47:00
1562,106,34,Adjustment,2023-12-08 23:50:00
1563,108,-11,Return,2023-12-06 17:51:00
1564,109,26,Purchase,2023-05-27 02:06:00
1565,104,24,Adjustment,2023-04-23 09:14:00
1566,102,23,Purchase,2023-08-14 01:14:00
1567,107,-42,Damage,2023-02-21 06:39:00
1568,110,-11,Return,2023-06-22 13:15:00
1569,105,-36,Return,2024-03-18 02:25:00
1570,104,26,Adjustment,2023-11-15 15:04:00
1571,107,-35,Return,2023-03-02 19:53:00
1572,110,49,Purchase,2023-11-17 01:35:00
1573,101,39,Adjustment,2024-01-23 23:38:00
1574,110,-44,Damage,2023-11-21 10:52:00
1575,109,-13,Damage,2023-03-17 05:40:00
1576,104,-11,Damage,2023-05-07 15:28:00
1577,109,25,Adjustment,2023-12-02 04:45:00
1578,105,18,Adjustment,2024-01-12 06:05:00
1579,110,33,Adjustment,2023-03-14 13:28:00
1580,104,-10,Return,2023-09-02 03:21:00
1581,109,-39,Return,2024-02-10 04:14:00
1582,110,22,Purchase,2023-01-09 10:31:00
1583,108,5,Adjustment,2023-10-24 11:16:00
1584,104,15,Purchase,2023-10-16 04:21:00
1585,102,-28,Return,2023-07-18 21:01:00
1586,107,-42,Damage,2024-01-09 20:02:00
1587,101,-18,Return,2023-11-29 08:32:00
1588,104,24,Purchase,2023-02-22 08:28:00
1589,109,33,Purchase,2023-08-29 21:25:00
1590,104,34,Purchase,2023-08-19 12:50:00
1591,108,13,Purchase,2023-01-16 02:30:00
1592,101,-15,Damage,2023-11-27 12:51:00
1593,109,-11,Damage,2023-11-17 22:38:00
1594,109,-32,Return,2023-12-22 15:26:00
1595,105,45,Adjustment,2023-01-29 18:57:00
1596,106,-13,Damage,2023-08-07 08:14:00
1597,107,-5,Return,2023-07-06 03:27:00
1598,107,-8,Return,2024-02-20 00:41:00
1599,108,38,Purchase,2023-04-27 08:04:00
1600,102,-26,Return,2023-06-14 16:59:00
1601,104,50,Adjustment,2023-08-08 05:49:00
1602,110,45,Adjustment,2023-08-22 14:16:00
1603,108,-14,Return,2023-03-28 08:02:00
1604,103,-4,Return,2024-03-08 00:26:00
1605,104,7,Purchase,2023-02-11 18:37:00
1606,104,-8,Return,2023-01-03 10:44:00
1607,101,45,Adjustment,2023-08-02 22:20:00
1608,101,-4,Damage,2024-02-22 23:51:00
1609,109,25,Adjustment,2024-02-23 08:23:00
1610,101,47,Purchase,2023-03-25 02:36:00
1611,104,-41,Return,2023-08-04 06:19:00
1612,105,21,Adjustment,2023-09-15 21:08:00
1613,102,24,Purchase,2023-09-28 18:45:00
1614,102,-22,Damage,2023-05-10 21:07:00
1615,109,-34,Damage,2023-01-07 23:45:00
1616,109,-21,Damage,2024-01-05 08:10:00
1617,109,32,Adjustment,2023-09-14 10:40:00
1618,109,49,Adjustment,2023-12-14 12:59:00
1619,110,45,Purchase,2023-07-21 20:57:00
1620,110,-40,Damage,2023-07-07 22:48:00
1621,106,-31,Return,2023-06-15 23:06:00
1622,110,9,Purchase,2023-12-18 04:26:00
1623,101,-10,Return,2023-08-08 10:12:00
1624,110,12,Adjustment,2023-01-27 22:08:00
1625,108,6,Purchase,2023-05-16 21:30:00
1626,104,26,Adjustment,2023-11-29 03:05:00
1627,108,16,Adjustment,2023-07-19 05:01:00
1628,103,-1,Return,2023-10-19 11:51:00
1629,107,37,Purchase,2023-06-23 17:58:00
1630,103,44,Adjustment,2023-08-19 08:47:00
1631,106,-14,Damage,2023-01-01 14:59:00
1632,104,9,Purchase,2023-11-25 04:42:00
1633,110,-32,Damage,2023-05-06 19:17:00
1634,106,-28,Return,2024-01-06 19:24:00
1635,107,-25,Return,2023-06-08 13:05:00
1636,106,-10,Damage,2023-09-02 05:18:00
1637,101,-43,Damage,2023-06-11 04:20:00
1638,106,42,Purchase,2023-02-19 14:53:00
1639,106,17,Adjustment,2024-02-18 13:58:00
1640,101,12,Adjustment,2023-08-08 17:53:00
1641,110,-50,Return,2023-07-02 15:34:00
1642,106,-34,Return,2024-03-13 12:16:00
1643,108,47,Adjustment,2023-06-15 23:11:00
1644,110,-8,Damage,2023-09-18 01:47:00
1645,108,-17,Damage,2024-02-29 08:43:00
1646,109,-17,Damage,2024-03-12 03:22:00
1647,108,-35,Return,2023-01-08 14:52:00
1648,108,28,Adjustment,2023-03-31 08:46:00
1649,106,-12,Return,2023-10-29 20:38:00
1650,101,-5,Damage,2024-03-09 11:47:00
1651,110,10,Purchase,2023-04-18 19:32:00
1652,102,-37,Return,2023-11-05 02:49:00
1653,107,48,Purchase,2023-08-21 20:05:00
1654,110,16,Purchase,2024-02-09 02:01:00
1655,108,-14,Return,2023-08-27 18:03:00
1656,105,-46,Return,2024-02-20 21:43:00
1657,109,-24,Damage,2023-05-30 12:22:00
1658,102,20,Purchase,2023-03-10 00:48:00
1659,105,1,Adjustment,2023-09-08 08:10:00
1660,106,40,Purchase,2023-05-13 07:14:00
1661,106,-29,Damage,2023-09-17 20:02:00
1662,107,-9,Return,2023-11-15 19:49:00
1663,109,-22,Return,2023-10-28 12:52:00
1664,109,-35,Damage,2023-01-16 17:34:00
1665,106,24,Adjustment,2024-03-18 06:02:00
1666,108,-11,Return,2023-01-31 09:44:00
1667,104,-29,Damage,2023-04-24 09:37:00
1668,106,-11,Return,2023-05-12 23:09:00
1669,102,25,Purchase,2023-05-04 03:11:00
1670,105,8,Adjustment,2023-06-26 01:59:00
1671,108,-31,Damage,2023-06-06 07:16:00
1672,107,-9,Damage,2023-03-10 18:03:00
1673,101,-22,Return,2023-06-12 20:27:00
1674,109,-44,Return,2023-05-18 12:45:00
1675,101,17,Adjustment,2024-02-23 21:42:00
1676,103,36,Purchase,2023-08-09 13:17:00
1677,106,12,Adjustment,2023-01-30 16:39:00
1678,104,33,Purchase,2024-01-10 02:28:00
1679,107,-18,Return,2023-02-28 08:41:00
1680,104,-37,Damage,2023-04-01 20:21:00
1681,109,50,Adjustment,2023-08-06 17:32:00
1682,104,-18,Return,2023-09-03 21:29:00
1683,101,-50,Damage,2023-07-09 08:49:00
1684,109,9,Adjustment,2023-11-06 14:18:00
1685,108,-29,Damage,2023-12-01 05:49:00
1686,107,24,Purchase,2024-01-08 09:01:00
1687,108,12,Purchase,2023-03-26 01:38:00
1688,102,26,Purchase,2023-04-15 08:26:00
1689,103,-28,Return,2023-07-25 01:42:00
1690,104,-16,Return,2024-03-19 15:33:00
1691,110,-3,Damage,2023-09-27 16:35:00
1692,102,-35,Damage,2023-05-26 04:40:00
1693,107,-47,Return,2023-06-27 09:22:00
1694,107,45,Purchase,2023-08-09 04:59:00
1695,110,-48,Return,2023-03-30 16:13:00
1696,102,-18,Return,2023-03-13 23:50:00
1697,103,28,Purchase,2023-05-25 09:14:00
1698,109,46,Adjustment,2023-03-25 17:07:00
1699,104,37,Adjustment,2023-05-15 16:10:00
1700,109,16,Adjustment,2023-04-14 09:40:00
1701,105,-1,Damage,2023-08-22 10:10:00
1702,109,16,Purchase,2023-10-12 16:31:00
1703,110,26,Adjustment,2023-08-10 02:51:00
1704,103,15,Purchase,2023-04-11 18:14:00
1705,107,25,Purchase,2023-09-12 12:19:00
1706,102,-24,Return,2023-04-16 04:58:00
1707,105,26,Purchase,2023-07-25 11:32:00
1708,107,-49,Damage,2023-02-13 09:30:00
1709,107,44,Purchase,2023-10-04 09:22:00
1710,107,-37,Return,2024-02-01 14:49:00
1711,106,49,Purchase,2023-12-30 05:07:00
1712,108,30,Adjustment,2023-07-14 00:09:00
1713,106,37,Purchase,2023-07-03 17:38:00
1714,109,-1,Return,2023-09-09 02:10:00
1715,105,-35,Damage,2023-07-01 09:15:00
