OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
1495,511,267,2,655.17,1310.34
1496,371,326,4,992.63,3970.52
1497,436,389,4,70.71,282.84
1498,10,12,3,896.52,2689.56
1499,894,327,4,1045.87,4183.48
1500,967,344,2,1373.97,2747.94
1501,931,28,1,1502.63,1502.63
1502,1476,51,2,1566.07,3132.14
1503,1221,216,4,1377.5,5510.0
1504,1397,418,5,1943.09,9715.449999999999
1505,2181,36,5,1577.13,7885.650000000001
1506,761,196,2,890.97,1781.94
1507,1718,359,1,1708.17,1708.17
1508,1940,46,5,114.43,572.1500000000001
1509,1273,498,4,897.89,3591.56
1510,1151,224,1,1033.5,1033.5
1511,1118,435,4,98.61,394.44
1512,1451,442,5,1874.1,9370.5
1513,1791,436,3,262.51,787.53
1514,1183,348,2,1424.52,2849.04
1515,521,420,4,183.06,732.24
1516,1780,371,3,146.61,439.83000000000004
1517,1222,105,3,1745.76,5237.28
1518,1846,167,1,1818.61,1818.61
1519,1271,66,2,1108.41,2216.82
1520,704,392,3,1308.46,3925.38
1521,1375,276,2,1467.72,2935.44
1522,650,239,5,1767.83,8839.15
1523,1199,103,1,850.71,850.71
1524,933,376,2,1578.41,3156.82
1525,1092,269,1,1005.27,1005.27
1526,252,353,3,995.28,2985.84
1527,1915,380,4,594.56,2378.24
1528,1981,407,5,493.2,2466.0
1529,2248,141,3,742.21,2226.63
1530,172,122,2,1335.54,2671.08
1531,662,416,5,1945.04,9725.2
1532,1360,447,2,708.8,1417.6
1533,1351,491,5,1919.2,9596.0
1534,136,92,4,641.65,2566.6
1535,59,495,2,1017.82,2035.64
1536,132,129,2,61.64,123.28
1537,807,116,3,412.5,1237.5
1538,2372,352,3,468.84,1406.52
1539,2162,38,4,1747.23,6988.92
1540,1923,224,2,123.35,246.7
1541,1721,392,2,52.85,105.7
1542,1498,103,2,1998.18,3996.36
1543,2205,51,2,80.22,160.44
1544,2296,361,3,448.6,1345.8000000000002
1545,1826,136,1,1354.51,1354.51
1546,1892,462,1,387.22,387.22
1547,84,274,5,821.23,4106.15
1548,2074,438,5,1918.21,9591.05
1549,1451,49,3,1148.21,3444.63
1550,2170,80,3,1488.48,4465.4400000000005
1551,1951,70,4,842.1,3368.4
1552,1476,179,4,192.57,770.28
1553,1293,427,5,572.92,2864.6
1554,1358,87,2,987.75,1975.5
1555,65,275,3,1357.39,4072.17
1556,1202,494,3,755.93,2267.79
1557,420,227,3,1674.75,5024.25
1558,1691,304,1,1038.45,1038.45
1559,635,284,2,465.22,930.44
1560,1455,416,2,288.53,577.06
1561,2449,239,3,1217.17,3651.51
1562,2394,176,2,863.65,1727.3
1563,2167,391,3,370.04,1110.1200000000001
1564,1160,456,4,251.12,1004.48
1565,1216,85,5,282.32,1411.6
1566,169,306,1,1610.3,1610.3
1567,1435,389,3,1445.37,4336.11
1568,853,128,4,1737.21,6948.84
1569,817,425,2,87.5,175.0
1570,2316,425,5,793.27,3966.35
1571,2043,295,3,1696.73,5090.1900000000005
1572,2288,113,5,1866.7,9333.5
1573,569,39,3,1125.95,3377.8500000000004
1574,327,344,5,1981.71,9908.55
1575,2329,135,4,520.64,2082.56
1576,384,445,1,1566.84,1566.84
1577,2223,401,5,1697.91,8489.550000000001
1578,202,327,1,770.12,770.12
1579,681,233,3,674.3,2022.8999999999999
1580,2496,274,2,257.94,515.88
1581,2166,372,5,1053.2,5266.0
1582,398,411,2,585.25,1170.5
1583,708,403,5,317.49,1587.45
1584,1941,421,1,289.42,289.42
1585,623,190,5,1845.53,9227.65
1586,484,470,1,1900.99,1900.99
1587,1447,168,2,1598.85,3197.7
1588,2483,322,1,1045.98,1045.98
1589,894,159,2,1458.68,2917.36
1590,280,39,2,1082.87,2165.74
1591,1099,236,5,505.5,2527.5
1592,861,180,5,1737.73,8688.65
1593,1391,214,2,872.24,1744.48
1594,2079,374,3,1944.32,5832.96
1595,681,294,2,777.98,1555.96
1596,2144,8,1,1197.38,1197.38
1597,2391,76,3,1168.23,3504.69
1598,1804,289,5,711.59,3557.9500000000003
1599,1272,468,2,674.26,1348.52
1600,930,61,5,1292.64,6463.200000000001
1601,892,417,2,1106.24,2212.48
1602,859,330,4,1188.15,4752.6
1603,2397,5,4,1219.97,4879.88
1604,541,402,2,1815.24,3630.48
1605,1178,32,2,210.29,420.58
1606,1551,316,3,1253.54,3760.62
1607,1842,50,2,1102.03,2204.06
1608,2111,452,4,1617.28,6469.12
1609,1933,351,4,257.54,1030.16
1610,697,172,1,1423.94,1423.94
1611,1305,182,2,234.64,469.28
1612,1162,415,4,1160.61,4642.44
1613,548,361,4,555.0,2220.0
1614,908,57,4,1677.99,6711.96
1615,758,113,3,1036.82,3110.46
1616,2365,6,5,248.19,1240.95
1617,1204,483,2,832.14,1664.28
1618,292,104,5,1732.1,8660.5
1619,1120,24,4,1057.94,4231.76
1620,826,163,2,1526.0,3052.0
1621,1948,65,2,459.89,919.78
1622,1301,210,4,1728.8,6915.2
1623,783,281,2,969.59,1939.18
1624,846,183,1,1869.89,1869.89
1625,1766,388,2,107.15,214.3
1626,158,14,3,1126.11,3378.33
1627,2455,117,3,571.52,1714.56
1628,1996,252,1,1222.96,1222.96
1629,1055,61,5,1975.39,9876.95
1630,1422,410,5,1424.8,7124.0
1631,343,201,2,1958.58,3917.16
1632,1078,207,4,1585.29,6341.16
1633,1740,348,2,1964.25,3928.5
1634,992,118,3,803.84,2411.52
1635,2064,341,3,424.79,1274.3700000000001
1636,1566,286,1,580.49,580.49
1637,335,190,2,1300.06,2600.12
1638,1753,450,5,158.26,791.3
1639,2400,259,2,671.34,1342.68
1640,1241,489,5,1115.65,5578.25
1641,754,80,5,1812.81,9064.05
1642,2169,190,3,744.12,2232.36
1643,833,206,4,1943.52,7774.08
1644,1537,45,5,1493.29,7466.45
1645,67,378,2,820.43,1640.86
1646,443,421,3,1755.19,5265.57
1647,719,141,4,1520.55,6082.2
1648,770,143,5,464.71,2323.5499999999997
1649,971,188,3,1919.8,5759.4
1650,18,398,4,1500.29,6001.16
1651,1839,324,3,1330.06,3990.18
1652,2293,418,4,1143.6,4574.4
1653,649,5,5,104.32,521.5999999999999
1654,42,2,4,470.53,1882.12
1655,2294,165,5,1208.9,6044.5
1656,1368,154,1,1163.63,1163.63
1657,12,284,4,1610.87,6443.48
1658,982,196,4,330.42,1321.68
1659,135,117,3,311.95,935.8499999999999
1660,1200,60,1,177.09,177.09
1661,84,394,5,186.88,934.4
1662,1406,44,1,1842.98,1842.98
1663,584,167,5,542.56,2712.7999999999997
1664,2362,494,2,899.5,1799.0
1665,2398,88,2,1663.99,3327.98
1666,1298,476,2,728.95,1457.9
1667,541,284,5,144.73,723.65
1668,1239,467,1,654.03,654.03
1669,736,373,2,1734.25,3468.5
1670,1862,393,1,367.54,367.54
1671,295,90,3,226.73,680.1899999999999
1672,211,369,2,119.84,239.68
1673,1589,207,3,426.87,1280.6100000000001
1674,94,461,1,1281.45,1281.45
1675,1902,278,4,901.45,3605.8
1676,236,24,3,958.89,2876.67
1677,797,293,3,923.07,2769.21
1678,802,393,1,1816.2,1816.2
1679,1025,410,2,1258.44,2516.88
1680,644,444,2,993.52,1987.04
1681,992,403,2,1740.89,3481.78
1682,2206,100,2,1989.96,3979.92
1683,2370,245,4,1738.57,6954.28
1684,1226,269,4,310.01,1240.04
1685,237,490,5,630.08,3150.4
1686,410,478,2,897.14,1794.28
1687,1672,432,4,919.99,3679.96
1688,601,475,1,146.82,146.82
1689,300,211,2,943.95,1887.9
1690,1515,281,3,631.88,1895.6399999999999
1691,1465,262,2,695.84,1391.68
1692,976,228,5,283.15,1415.75
1693,1469,477,1,597.42,597.42
1694,2010,347,4,1843.91,7375.64
1695,347,391,3,1360.23,4080.69
1696,659,50,1,1843.91,1843.91
1697,248,95,4,1654.09,6616.36
1698,1698,82,5,143.3,716.5
1699,2274,298,3,832.07,2496.21
1700,1592,63,4,552.6,2210.4
1701,267,103,5,1560.05,7800.25
1702,1184,491,4,1580.26,6321.04
1703,446,400,5,457.05,2285.25
1704,730,366,2,1675.95,3351.9
1705,72,39,5,1801.86,9009.3
1706,1953,274,2,1107.45,2214.9
1707,1651,292,3,179.03,537.09
1708,2085,191,3,1240.59,3721.7699999999995
1709,1641,26,4,305.5,1222.0
1710,1758,274,3,1188.8,3566.3999999999996
1711,1017,319,1,772.27,772.27
1712,862,437,3,310.53,931.5899999999999
1713,582,494,4,339.24,1356.96
1714,1743,26,2,1291.69,2583.38
1715,263,396,5,569.3,2846.5
1716,1807,404,2,296.5,593.0
1717,1616,81,1,249.91,249.91
1718,1886,172,1,1676.53,1676.53
1719,613,369,5,125.64,628.2
1720,678,461,1,680.91,680.91
1721,2354,144,3,1074.85,3224.5499999999997
1722,667,362,3,1712.26,5136.78
1723,183,282,2,470.15,940.3
1724,1381,310,2,1760.9,3521.8
1725,1452,421,1,1771.45,1771.45
1726,1949,162,4,1586.13,6344.52
1727,97,263,2,123.63,247.26
1728,1380,482,2,1147.18,2294.36
1729,521,163,4,283.23,1132.92
1730,1779,121,2,887.61,1775.22
1731,446,364,5,143.27,716.35
1732,1132,16,4,152.9,611.6
1733,1927,103,2,889.01,1778.02
1734,1060,359,5,1961.68,9808.4
1735,2112,313,3,1520.91,4562.7300000000005
1736,2187,118,1,99.28,99.28
1737,268,82,4,770.38,3081.52
1738,195,1,3,721.3,2163.8999999999996
1739,577,261,1,1353.43,1353.43
1740,722,221,5,1169.46,5847.3
1741,1234,288,5,1631.92,8159.6
1742,939,396,3,1970.71,5912.13
1743,1116,31,5,1944.06,9720.3
1744,356,21,5,178.46,892.3000000000001
1745,1522,144,4,929.53,3718.12
1746,2404,314,1,236.17,236.17
1747,280,8,3,243.13,729.39
1748,1652,341,1,1114.04,1114.04
1749,336,145,1,1506.46,1506.46
1750,1136,88,1,217.44,217.44
1751,1653,96,4,1078.29,4313.16
1752,289,248,5,1302.2,6511.0
1753,2475,166,5,594.79,2973.95
1754,1595,269,1,1174.25,1174.25
1755,525,369,2,529.24,1058.48
1756,2011,492,4,1662.3,6649.2
1757,1213,307,3,1161.83,3485.49
1758,1027,67,2,779.82,1559.64
1759,229,405,5,206.4,1032.0
1760,2251,353,2,1917.73,3835.46
1761,1250,132,3,1884.14,5652.42
1762,548,324,2,695.98,1391.96
1763,1280,362,5,739.99,3699.95
1764,1787,322,1,734.88,734.88
1765,939,474,4,953.95,3815.8
1766,499,393,3,1101.81,3305.43
1767,1201,356,3,1450.06,4350.18
1768,143,266,2,496.33,992.66
1769,2134,105,3,1865.87,5597.61
1770,137,101,1,1733.09,1733.09
1771,411,488,1,1523.16,1523.16
1772,36,87,3,1839.13,5517.39
1773,319,435,3,1823.54,5470.62
1774,545,71,3,1217.25,3651.75
1775,898,116,5,1664.73,8323.65
1776,2038,392,5,1830.73,9153.65
1777,462,222,2,1656.46,3312.92
1778,2443,254,3,425.08,1275.24
1779,1512,162,3,1840.98,5522.9400000000005
1780,51,323,2,1537.88,3075.76
1781,1016,207,3,958.6,2875.8
1782,1851,341,4,98.94,395.76
1783,739,241,4,1318.04,5272.16
1784,45,487,2,96.81,193.62
1785,1236,345,1,1650.94,1650.94
1786,2399,31,2,1425.81,2851.62
1787,788,78,2,1306.91,2613.82
1788,167,64,3,1045.19,3135.57
1789,1265,427,1,830.37,830.37
1790,1278,56,1,1963.17,1963.17
1791,1403,401,5,191.37,956.85
1792,697,352,1,684.95,684.95
1793,1849,400,1,1084.23,1084.23
1794,2330,213,1,1650.12,1650.12
1795,1324,452,5,1417.3,7086.5
1796,349,167,2,377.51,755.02
1797,1553,327,4,779.85,3119.4
1798,102,443,2,1701.0,3402.0
1799,2277,362,3,1061.19,3183.57
1800,2142,76,5,1807.55,9037.75
1801,1381,283,4,1965.24,7860.96
1802,112,460,5,1101.51,5507.55
1803,1300,46,5,578.77,2893.85
1804,1067,231,3,893.62,2680.86
1805,579,473,1,1290.9,1290.9
1806,1802,295,1,1341.57,1341.57
1807,1826,312,2,1971.05,3942.1
1808,229,308,4,1836.39,7345.56
1809,50,423,3,244.05,732.1500000000001
1810,1456,255,2,1823.75,3647.5
1811,1470,106,5,1114.28,5571.4
1812,2433,10,5,1497.1,7485.5
1813,2415,51,5,1283.4,6417.0
1814,2222,187,4,1871.38,7485.52
1815,1531,4,4,989.92,3959.68
1816,1010,89,3,436.5,1309.5
1817,614,60,4,447.44,1789.76
1818,2385,476,4,646.42,2585.68
1819,875,174,1,727.27,727.27
1820,927,203,4,1830.15,7320.6
1821,732,454,5,1237.02,6185.1
1822,1828,486,4,877.99,3511.96
1823,651,110,1,903.71,903.71
1824,2007,333,4,1759.92,7039.68
1825,1505,68,2,557.94,1115.88
1826,1398,12,1,1360.25,1360.25
1827,368,20,1,1532.96,1532.96
1828,1733,489,1,373.39,373.39
1829,1854,308,1,1334.01,1334.01
1830,2351,464,3,1077.5,3232.5
1831,1373,155,1,951.22,951.22
1832,694,489,4,1978.35,7913.4
1833,926,476,5,1825.32,9126.6
1834,1011,113,4,1086.88,4347.52
1835,2351,158,2,248.7,497.4
1836,32,469,4,1606.38,6425.52
1837,2425,317,4,444.49,1777.96
1838,1534,480,3,914.3,2742.8999999999996
1839,1420,194,4,865.35,3461.4
1840,1808,444,4,677.65,2710.6
1841,1055,84,2,1670.42,3340.84
1842,806,300,4,647.74,2590.96
1843,1671,398,2,643.12,1286.24
1844,1767,291,1,349.9,349.9
1845,2422,50,2,126.36,252.72
1846,1373,244,2,922.24,1844.48
1847,1960,464,1,1803.8,1803.8
1848,1867,29,3,1290.96,3872.88
1849,1619,13,1,365.49,365.49
1850,764,91,3,471.94,1415.82
1851,1977,135,5,791.49,3957.45
1852,1334,497,4,1120.42,4481.68
1853,2092,73,1,525.71,525.71
1854,1710,284,4,1525.64,6102.56
1855,480,111,2,434.4,868.8
1856,1908,199,1,1213.96,1213.96
1857,1635,182,5,1916.03,9580.15
1858,721,307,4,762.14,3048.56
1859,775,370,2,1216.54,2433.08
1860,2254,113,2,431.12,862.24
1861,1114,461,3,701.58,2104.7400000000002
1862,1764,224,4,1547.14,6188.56
1863,1645,283,3,235.5,706.5
1864,1380,344,5,1190.33,5951.65
1865,717,482,1,855.71,855.71
1866,2435,12,1,617.44,617.44
1867,1690,326,4,293.38,1173.52
1868,455,423,3,1529.37,4588.11
1869,1782,482,4,1760.7,7042.8
1870,1766,245,5,1669.14,8345.7
1871,876,217,5,56.4,282.0
1872,45,159,3,1914.55,5743.65
1873,863,279,1,1908.04,1908.04
1874,490,377,5,1116.61,5583.049999999999
1875,588,484,5,173.6,868.0
1876,88,303,5,1115.17,5575.85
1877,360,435,4,1858.13,7432.52
1878,1132,334,4,1492.56,5970.24
1879,588,64,4,53.73,214.92
1880,1608,419,3,1054.2,3162.6000000000004
1881,1773,254,3,1030.96,3092.88
1882,149,93,1,1012.6,1012.6
1883,2414,335,1,1652.27,1652.27
1884,687,85,2,1262.92,2525.84
1885,471,428,3,1193.7,3581.1000000000004
1886,544,500,2,1960.38,3920.76
1887,968,277,5,1537.41,7687.05
1888,793,55,4,801.92,3207.68
1889,915,325,4,1876.12,7504.48
1890,1543,70,4,1019.88,4079.52
1891,360,130,4,1347.91,5391.64
1892,1829,111,4,1390.61,5562.44
1893,2174,456,4,1334.62,5338.48
1894,1481,428,1,1985.97,1985.97
1895,2317,500,5,1992.01,9960.05
1896,1062,445,3,345.65,1036.9499999999998
1897,1066,68,4,942.09,3768.36
1898,2231,41,1,960.28,960.28
1899,1115,339,1,1759.48,1759.48
1900,1794,321,5,1462.31,7311.549999999999
1901,1997,27,3,1724.5,5173.5
1902,481,305,4,253.39,1013.56
1903,2102,424,5,1510.42,7552.1
1904,809,297,5,825.32,4126.6
1905,2216,448,1,257.45,257.45
1906,2090,431,5,1161.27,5806.35
1907,1958,284,2,869.94,1739.88
1908,968,383,1,466.58,466.58
1909,696,392,3,1173.57,3520.71
1910,868,99,2,598.26,1196.52
1911,1678,87,2,1797.61,3595.22
1912,1808,66,3,1900.27,5700.8099999999995
1913,667,416,1,1099.12,1099.12
1914,1147,266,2,956.18,1912.36
1915,2064,18,2,1880.84,3761.68
1916,2072,385,2,758.15,1516.3
1917,2077,49,1,1729.87,1729.87
1918,598,173,4,1216.46,4865.84
1919,185,363,1,1517.6,1517.6
1920,272,34,2,717.64,1435.28
1921,415,302,3,1105.46,3316.38
1922,1732,306,1,480.77,480.77
1923,2059,405,2,1824.15,3648.3
1924,1992,439,2,495.45,990.9
1925,183,229,5,90.41,452.04999999999995
1926,537,436,4,1298.32,5193.28
1927,1871,31,2,98.52,197.04
1928,209,491,1,1296.77,1296.77
1929,9,472,1,1981.18,1981.18
1930,2163,337,3,1048.01,3144.0299999999997
1931,722,398,4,1049.38,4197.52
1932,1942,70,4,1291.07,5164.28
1933,770,124,1,1973.63,1973.63
1934,2298,173,5,1009.36,5046.8
1935,408,109,3,1612.53,4837.59
1936,1943,287,3,874.05,2622.1499999999996
1937,2347,379,2,276.1,552.2
1938,1978,51,2,535.66,1071.32
1939,363,276,1,1550.84,1550.84
1940,1037,440,4,1233.31,4933.24
1941,542,15,2,901.93,1803.86
1942,2456,274,2,1453.43,2906.86
1943,595,323,4,1920.46,7681.84
1944,1692,214,1,73.56,73.56
1945,1380,194,4,273.63,1094.52
1946,1376,384,1,911.48,911.48
1947,2011,257,2,1416.15,2832.3
1948,779,121,2,304.18,608.36
1949,893,74,3,1483.26,4449.78
1950,71,339,1,1592.34,1592.34
1951,389,112,3,1342.25,4026.75
1952,1168,294,4,748.38,2993.52
1953,1099,322,3,1199.25,3597.75
1954,763,212,5,1212.65,6063.25
1955,1285,388,4,817.51,3270.04
1956,1619,417,5,1896.71,9483.55
1957,798,38,4,260.05,1040.2
1958,1231,268,2,1646.9,3293.8
1959,1801,498,2,1601.15,3202.3
1960,852,253,1,784.16,784.16
1961,1880,340,1,1291.87,1291.87
1962,637,376,2,903.05,1806.1
1963,1077,163,3,1302.93,3908.79
1964,628,161,1,77.62,77.62
1965,48,381,1,1251.07,1251.07
1966,771,139,4,77.81,311.24
1967,247,367,5,806.85,4034.25
1968,1382,489,2,1518.55,3037.1
1969,830,100,4,1044.23,4176.92
1970,730,423,5,89.01,445.05
1971,2286,442,1,1579.51,1579.51
1972,1006,191,3,1056.63,3169.8900000000003
1973,38,383,2,550.6,1101.2
1974,2412,272,2,1667.38,3334.76
1975,1146,409,1,271.42,271.42
1976,1989,387,5,198.79,993.9499999999999
1977,2342,189,3,1588.28,4764.84
1978,1165,269,1,1746.09,1746.09
1979,678,432,4,234.7,938.8
1980,2210,349,1,128.62,128.62
1981,2254,447,1,978.65,978.65
1982,1035,496,1,903.66,903.66
1983,2487,271,4,1435.13,5740.52
1984,1973,66,5,1009.02,5045.1
1985,1870,323,3,1889.28,5667.84
1986,881,461,2,701.88,1403.76
1987,1325,343,1,1385.48,1385.48
1988,62,55,2,445.8,891.6
1989,2368,142,4,1349.31,5397.24
1990,1652,65,3,1214.45,3643.3500000000004
1991,1841,261,1,149.36,149.36
1992,2155,492,4,1720.93,6883.72
1993,852,471,3,1498.41,4495.2300000000005
1994,204,194,2,1480.51,2961.02
1995,1284,469,1,617.47,617.47
1996,666,269,2,1409.45,2818.9
1997,1696,269,4,911.89,3647.56
1998,1310,123,2,481.67,963.34
1999,2362,145,4,1047.47,4189.88
2000,474,90,3,1034.02,3102.06
2001,1364,257,3,1954.57,5863.71
2002,1406,493,5,327.31,1636.55
2003,2040,69,4,1315.22,5260.88
2004,1106,82,5,930.4,4652.0
2005,2370,54,1,1082.56,1082.56
2006,1468,410,1,1710.51,1710.51
2007,860,5,5,1674.96,8374.8
2008,964,386,4,1415.0,5660.0
2009,256,341,2,1221.22,2442.44
2010,2213,279,5,1195.7,5978.5
2011,1449,483,5,1081.23,5406.15
2012,1495,396,2,614.34,1228.68
2013,1560,143,1,615.88,615.88
2014,15,492,3,1980.28,5940.84
2015,503,66,3,1266.03,3798.09
2016,2187,193,4,511.31,2045.24
2017,1303,86,1,135.12,135.12
2018,978,493,2,891.43,1782.86
2019,2163,23,4,531.39,2125.56
2020,1123,270,5,319.71,1598.55
2021,649,420,2,312.22,624.44
2022,848,222,3,210.55,631.6500000000001
2023,557,179,2,1456.72,2913.44
2024,21,162,1,1358.9,1358.9
2025,2394,191,2,722.85,1445.7
2026,1328,134,2,1743.87,3487.74
2027,2456,328,3,299.79,899.3700000000001
2028,35,209,3,1796.5,5389.5
2029,1468,461,2,1895.8,3791.6
2030,2375,131,1,720.32,720.32
2031,2100,99,1,1866.78,1866.78
2032,1524,115,1,1294.53,1294.53
2033,299,239,5,544.48,2722.4
2034,769,328,1,79.35,79.35
2035,1491,266,3,1730.34,5191.0199999999995
2036,369,110,2,241.2,482.4
2037,619,191,2,1591.01,3182.02
2038,723,264,5,1280.84,6404.2
2039,1526,374,4,586.56,2346.24
2040,1789,123,2,1944.5,3889.0
2041,797,391,2,1437.89,2875.78
2042,1138,14,5,860.3,4301.5
2043,1014,397,1,1621.42,1621.42
2044,1666,472,4,1958.28,7833.12
2045,219,281,2,1847.56,3695.12
2046,1789,7,5,1308.09,6540.45
2047,2119,106,1,1822.08,1822.08
2048,493,242,1,1867.18,1867.18
2049,30,271,4,1599.87,6399.48
2050,2468,407,3,1763.44,5290.32
2051,870,336,2,1722.04,3444.08
2052,1539,253,1,241.46,241.46
2053,1454,342,5,1870.64,9353.2
2054,105,29,5,1189.65,5948.25
2055,740,460,5,353.04,1765.2
2056,1534,341,1,881.99,881.99
2057,1984,213,2,435.42,870.84
2058,525,471,4,1733.76,6935.04
2059,2020,269,5,1708.17,8540.85
2060,2171,161,4,905.56,3622.24
2061,1890,5,1,574.19,574.19
2062,1873,110,2,1379.52,2759.04
2063,2019,460,1,1459.23,1459.23
2064,2116,467,5,845.09,4225.45
2065,1616,366,1,620.08,620.08
2066,215,260,4,1212.26,4849.04
2067,1544,370,5,1915.52,9577.6
2068,1061,28,1,1159.87,1159.87
2069,688,97,5,1268.26,6341.3
2070,372,139,2,776.93,1553.86
2071,2435,451,3,1787.54,5362.62
2072,2210,3,1,1506.8,1506.8
2073,1784,492,2,1273.22,2546.44
2074,17,122,2,284.47,568.94
2075,569,5,3,1479.19,4437.57
2076,248,39,3,273.4,820.1999999999999
2077,65,455,2,1074.68,2149.36
2078,915,183,1,455.75,455.75
2079,2187,27,4,283.51,1134.04
2080,985,166,1,1933.23,1933.23
2081,321,270,2,983.93,1967.86
2082,134,390,1,1340.81,1340.81
2083,5,171,2,1978.93,3957.86
2084,911,197,5,474.23,2371.15
2085,40,254,3,1465.34,4396.0199999999995
2086,723,98,1,1194.88,1194.88
2087,2080,125,5,190.35,951.75
2088,899,356,2,1991.76,3983.52
2089,1131,204,1,1192.87,1192.87
2090,2435,224,4,1941.31,7765.24
2091,20,293,5,770.03,3850.1499999999996
2092,1039,363,1,469.21,469.21
2093,2216,334,2,431.61,863.22
2094,821,50,2,848.97,1697.94
2095,37,15,5,274.62,1373.1
2096,1302,170,2,457.73,915.46
2097,180,298,5,445.23,2226.15
2098,884,14,5,404.28,2021.3999999999999
2099,1920,253,1,1916.47,1916.47
2100,1416,487,4,1938.54,7754.16
2101,1862,491,5,1957.12,9785.599999999999
2102,2009,288,5,1724.82,8624.1
2103,1787,157,5,1051.03,5255.15
2104,751,204,5,1523.79,7618.95
2105,359,400,4,843.38,3373.52
2106,1967,38,4,1422.03,5688.12
2107,1202,157,4,445.45,1781.8
2108,1253,133,3,1590.89,4772.67
2109,2040,159,3,285.12,855.36
2110,597,487,4,1588.69,6354.76
2111,1122,494,2,575.18,1150.36
2112,29,350,4,224.96,899.84
2113,1067,66,5,1247.33,6236.65
2114,716,335,1,1124.71,1124.71
2115,1147,139,3,685.83,2057.4900000000002
2116,757,257,5,373.09,1865.4499999999998
2117,1333,63,4,486.27,1945.08
2118,462,306,3,1935.83,5807.49
2119,1099,443,1,1799.71,1799.71
2120,1792,283,5,174.58,872.9000000000001
2121,1879,318,2,1383.91,2767.82
2122,1122,31,1,385.04,385.04
2123,1991,58,5,418.64,2093.2
2124,1832,300,3,381.23,1143.69
2125,1236,348,3,931.89,2795.67
2126,182,252,1,714.15,714.15
2127,1358,155,4,1600.85,6403.4
2128,123,305,4,1958.72,7834.88
2129,1809,410,3,313.29,939.8700000000001
2130,143,202,4,947.15,3788.6
2131,2192,245,3,367.62,1102.8600000000001
2132,34,362,1,625.47,625.47
2133,2338,187,4,584.61,2338.44
2134,473,500,3,1361.55,4084.6499999999996
2135,714,135,1,489.71,489.71
2136,988,158,3,1037.41,3112.2300000000005
2137,262,441,1,1243.71,1243.71
2138,678,138,2,1766.78,3533.56
2139,772,55,5,1713.39,8566.95
2140,2225,242,4,935.78,3743.12
2141,1146,37,1,1196.67,1196.67
2142,595,227,5,922.08,4610.400000000001
2143,219,397,2,395.71,791.42
2144,1276,453,2,983.73,1967.46
2145,846,465,4,407.78,1631.12
2146,2047,116,3,421.17,1263.51
2147,785,140,4,383.92,1535.68
2148,2246,49,5,1350.71,6753.55
2149,14,340,5,719.51,3597.55
2150,1061,185,1,294.39,294.39
2151,579,216,5,1166.41,5832.05
2152,1472,301,1,750.74,750.74
2153,2185,241,1,1576.65,1576.65
2154,1895,128,2,145.18,290.36
2155,1712,427,5,882.12,4410.6
2156,1786,375,5,623.18,3115.8999999999996
2157,910,113,3,413.53,1240.59
2158,2303,407,3,1392.67,4178.01
2159,864,273,1,257.4,257.4
2160,742,463,5,1931.71,9658.55
2161,1271,144,2,1173.17,2346.34
2162,255,158,3,1358.59,4075.7699999999995
2163,455,11,2,1607.21,3214.42
2164,1790,208,4,551.41,2205.64
2165,2010,273,1,171.62,171.62
2166,193,320,3,1449.97,4349.91
2167,663,475,1,1553.03,1553.03
2168,2098,55,5,1707.01,8535.05
2169,1208,189,4,1184.73,4738.92
2170,2260,290,5,909.63,4548.15
2171,2052,114,2,362.94,725.88
2172,2007,233,4,417.76,1671.04
2173,1043,150,5,972.4,4862.0
2174,2315,151,4,1805.97,7223.88
2175,1098,278,5,429.89,2149.45
2176,1505,163,1,1385.11,1385.11
2177,373,75,4,1759.82,7039.28
2178,589,149,1,275.46,275.46
2179,303,488,4,1738.33,6953.32
2180,840,265,4,91.15,364.6
2181,200,94,2,170.3,340.6
2182,1967,438,4,1241.42,4965.68
2183,849,394,4,1656.99,6627.96
2184,582,144,4,356.51,1426.04
2185,2078,28,4,206.94,827.76
2186,1672,238,5,681.32,3406.6000000000004
2187,2064,158,3,418.91,1256.73
2188,585,273,5,286.09,1430.4499999999998
2189,1350,297,3,1786.16,5358.4800000000005
2190,1066,232,4,953.09,3812.36
2191,2091,391,3,451.17,1353.51
2192,494,139,4,118.76,475.04
2193,1847,203,3,1713.57,5140.71
2194,511,14,3,166.19,498.57
2195,392,272,2,1428.54,2857.08
2196,1742,482,4,1403.41,5613.64
2197,1095,284,2,1248.64,2497.28
2198,226,100,5,489.88,2449.4
2199,1045,57,4,915.02,3660.08
2200,1838,319,3,1023.49,3070.4700000000003
2201,2468,282,3,561.28,1683.84
2202,47,36,5,651.39,3256.95
2203,386,90,1,1082.41,1082.41
2204,146,48,2,779.88,1559.76
2205,785,487,5,1425.73,7128.65
2206,1128,318,1,1896.81,1896.81
2207,1508,438,4,378.21,1512.84
2208,1399,78,3,637.09,1911.27
2209,958,391,4,1607.3,6429.2
2210,2269,410,1,634.71,634.71
2211,1928,437,3,1890.34,5671.0199999999995
2212,157,214,1,1291.86,1291.86
2213,77,69,5,466.57,2332.85
2214,471,126,1,1872.76,1872.76
2215,1049,393,3,393.24,1179.72
2216,530,184,3,838.13,2514.39
2217,1722,239,5,1999.16,9995.800000000001
2218,1265,489,5,347.86,1739.3000000000002
